"PITTagID","FishGutID","TripID","Region","Reach","RiverMile","Date","Time","Site","FishSpeciesID","ForkLength","Weight","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes"
"000.20170109AA","2017-01-09_20:42:24","LF20170107","GrandCanyon","CRLeesFerry",-3.62,"01/09/2017","20:42:24","89","BNT",139,32.2,0,0,"GoodenoughD","GoodenoughD","11/01/2017",0.45,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170109BA","2017-01-09_21:13:16","LF20170107","GrandCanyon","CRLeesFerry",-3.49,"01/09/2017","21:13:16","90","BNT",148,36,0,0,"GoodenoughD","GoodenoughD","08/25/2017",0.67,0,,"GoodenoughD","In hindgut: 1 NZMS fully intact with operculum. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170109CA","2017-01-09_21:45:13","LF20170107","GrandCanyon","CRLeesFerry",-3.20,"01/09/2017","21:45:13","92","BNT",136,28,0,1,"GoodenoughD","GoodenoughD","08/22/2017",0.55,0,,"GoodenoughD","Lots of digested, compacted, unidentifiable material. Possibly included hindgut contents in overall weight and prey diet. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170109DA","2017-01-09_21:46:31","LF20170107","GrandCanyon","CRLeesFerry",-3.20,"01/09/2017","21:46:31","92","RBT",130,25,1,0,"GoodenoughD","GoodenoughD","10/31/2017",0.33,0,,"GoodenoughD","On internal label BNT recorded, but on the list Yard gave me RBT was recorded. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"G00001","2018-08-10_08:20:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/10/2018","08:20:00",,"RBT",300,,0,0,"GoodenoughD","HanusK","08/13/2018",1.93,0,,"FordM",
"G00003","2018-08-10_09:25:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/10/2018","09:25:00",,"RBT",342,,0,0,"GoodenoughD","HanusK","08/18/2019",1.72,0,,"FordM","Dam Island"
"G00004","2018-08-10_10:10:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/10/2018","10:10:00",,"RBT",475,,0,0,"GoodenoughD","SzydloC","08/21/2018",1,0,,"FordM","Dam Island"
"G00005","2018-08-10_10:10:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/10/2018","10:10:00",,"RBT",,,0,0,"GoodenoughD","CorneliusJ","08/18/2018",0.87,0,,"FordM","Dam Island"
"G00006","2018-08-10_10:10:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/10/2018","10:10:00",,"RBT",,,0,0,"GoodenoughD","HanusK","08/18/2018",1.87,0,,"FordM","Dam Island"
"G00007","2018-08-10_10:45:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/10/2018","10:45:00",,"RBT",190,,0,0,"GoodenoughD","HendrixB","08/18/2019",0.77,0,,"FordM","Dam Island"
"G00008","2018-08-10_10:45:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/10/2018","10:45:00",,"RBT",343,,0,0,"GoodenoughD","HanusK","08/18/2018",1.65,0,,"FordM","Dam Island"
"G00009","2018-08-10_10:45:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/10/2018","10:45:00",,"RBT",376,,0,0,"GoodenoughD","HanusK","08/18/2018",6.98,0,,"FordM","Dam Island"
"G00010","2018-08-10_11:30:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/10/2018","11:30:00",,"RBT",407,,0,0,"GoodenoughD","HendrixB","08/18/2018",0.65,0,,"FordM","Dam Island"
"G00011","2018-08-10_11:30:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/10/2018","11:30:00",,"RBT",360,,0,0,"GoodenoughD","CorneliusJ","08/18/2018",1.08,0,,"FordM","Dam Island"
"G00014","2018-08-10_16:20:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/10/2018","16:20:00",,"RBT",244,,0,0,"GoodenoughD","HanusK","04/19/2019",0.37,0,,"FordM",
"G00015","2018-08-10_16:20:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/10/2018","16:20:00",,"RBT",387,,0,0,"GoodenoughD","HanusK","04/26/2019",2.28,0,,"FordM","Prop Bar"
"G00016","2018-08-11_09:40:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/11/2018","09:40:00",,"RBT",379,,0,0,"GoodenoughD","HanusK","04/22/2019",1.13,0,,"FordM",
"G00018","2018-08-11_10:45:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/11/2018","10:45:00",,"RBT",290,,0,0,"GoodenoughD","CorneliusJ","04/19/2019",0.28,0,,"FordM",
"G00019","2018-08-11_10:45:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/11/2018","10:45:00",,"RBT",363,,0,0,"GoodenoughD","HanusK","04/22/2019",2.52,0,,"FordM",
"G00029","2018-08-11_12:05:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/11/2018","12:05:00",,"RBT",315,,0,0,"GoodenoughD","HanusK","04/23/2019",2.17,0,,"FordM",
"G00030","2018-08-11_12:05:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/11/2018","12:05:00",,"RBT",262,,0,0,"GoodenoughD","CorneliusJ","04/30/2019",1.32,0,,"FordM","Slough Mouth"
"G00031","2018-08-11_12:05:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/11/2018","12:05:00",,"RBT",319,,0,0,"GoodenoughD","CorneliusJ","04/22/2019",1.6,0,,"FordM",
"G00033","2018-08-11_12:05:00","LF20180810","GrandCanyon","CRLeesFerry",-8.00,"08/11/2018","12:05:00",,"RBT",358,,0,0,"GoodenoughD","HanusK","04/29/2019",6.6,0,,"FordM","Slough mouth"
"G00036","2018-08-11_15:45:00","LF20180810","GrandCanyon","CRLeesFerry",-8.00,"08/11/2018","15:45:00",,"RBT",328,,0,0,"GoodenoughD","HanusK","04/19/2019",1.23,0,,"FordM",
"G00037","2018-08-11_15:45:00","LF20180810","GrandCanyon","CRLeesFerry",-8.00,"08/11/2018","15:45:00",,"RBT",237,,0,0,"GoodenoughD","HanusK","04/19/2019",0.1,0,,"FordM",
"G00038","2018-08-11_15:50:00","LF20180810","GrandCanyon","CRLeesFerry",-8.00,"08/11/2018","15:50:00",,"RBT",362,,0,0,"GoodenoughD","CorneliusJ","04/22/2018",0.07,0,,"FordM",
"G00040","2018-08-11_16:25:00","LF20180810","GrandCanyon","CRLeesFerry",-8.00,"08/11/2018","16:25:00",,"RBT",280,,0,0,"GoodenoughD","CorneliusJ","04/22/2018",3.58,0,,"GoodenoughD",
"G00041","2018-08-12_09:30:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","09:30:00",,"RBT",279,,0,0,"GoodenoughD","HanusK","08/24/2018",1.43,0,,"FordM",
"G00042","2018-08-12_09:40:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","09:40:00",,"RBT",296,,0,0,"GoodenoughD","HanusK","08/24/2018",3.22,0,,"FordM","Slough Mouth"
"G00043","2018-08-12_09:55:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","09:55:00",,"RBT",300,,0,0,"GoodenoughD","SzydloC","08/22/2018",0.07,0,,"FordM","Slough Mouth"
"G00044","2018-08-12_10:10:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","10:10:00",,"RBT",295,,0,0,"GoodenoughD","SzydloC","08/24/2018",1.27,0,,"FordM","Slough Mouth"
"G00045","2018-08-12_10:10:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","10:10:00",,"RBT",335,,0,0,"GoodenoughD","SzydloC","08/22/2018",0.77,0,,"FordM","slough Mouth"
"G00046","2018-08-12_10:10:00","LF20180810","GrandCanyon","CRLeesFerry",-8.00,"08/12/2018","10:10:00",,"RBT",317,,0,0,"GoodenoughD","HanusK","04/26/2019",2.28,0,,"FordM","Slough Mouth"
"G00047","2018-08-12_10:22:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","10:22:00",,"RBT",315,,0,0,"GoodenoughD","SzydloC","08/22/2018",0.87,0,,"FordM","Slough Mouth"
"G00048","2018-08-12_10:35:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","10:35:00",,"RBT",352,,0,0,"GoodenoughD","CorneliusJ","04/24/2019",0.3,0,,"FordM","Slough Mouth"
"G00049","2018-08-12_11:10:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","11:10:00",,"RBT",289,,0,0,"GoodenoughD","SzydloC","08/24/2018",1.63,0,,"FordM","Slough Mouth"
"G00050","2018-08-12_11:29:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","11:29:00",,"RBT",252,,0,0,"GoodenoughD","HanusK","08/22/2018",4.27,0,,"FordM","Site Unknown"
"G00051","2018-08-12_12:25:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","12:25:00",,"RBT",405,,0,0,"GoodenoughD","HanusK","04/26/2019",0.93,0,,"FordM","Slough Mouth"
"G00052","2018-08-12_12:40:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","12:40:00",,"RBT",410,,0,0,"GoodenoughD","CorneliusJ","04/27/2019",3.2,0,,"FordM","Slough Mouth"
"G00053","2018-08-12_0:0:0","LF20180810","GrandCanyon","CRLeesFerry",,"08/12/2018",,,"RBT",336,,1,1,"GoodenoughD","CorneliusJ","04/23/2019",2.08,0,,"FordM",
"G00054","2018-08-12_13:00:00","LF20180810","GrandCanyon","CRLeesFerry",-8.00,"08/12/2018","13:00:00",,"RBT",400,,0,0,"GoodenoughD","CorneliusJ","04/24/2019",0.68,0,,"FordM","Slough Mouth"
"G00055","2018-08-12_13:12:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","13:12:00",,"RBT",362,,0,0,"GoodenoughD","HanusK","04/24/2019",0.77,0,,"FordM","Slough Mouth"
"G00056","2018-08-12_13:15:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","13:15:00",,"RBT",227,,0,0,"GoodenoughD","HanusK","04/22/2019",0.62,0,,"FordM",
"G00057","2018-08-12_13:30:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","13:30:00",,"RBT",336,,0,0,"GoodenoughD","HanusK","04/25/2019",5.3,0,,"FordM","Slough Mouth"
"G00058","2018-08-12_13:35:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","13:35:00",,"RBT",316,,0,0,"GoodenoughD","SzydloC","08/23/2018",1.67,0,,"GoodenoughD","Slough Mouth"
"G00059","2018-08-12_0:0:0","LF20180810","GrandCanyon","CRLeesFerry",,"08/12/2018",,,"RBT",352,,0,0,"GoodenoughD","HanusK","04/23/2018",1.38,0,,"FordM",
"G00060","2018-08-12_13:45:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","13:45:00",,"RBT",378,,0,0,"GoodenoughD","HanusK","04/20/2019",0.15,0,,"FordM",
"G00061","2018-08-12_13:50:00","LF20180810","GrandCanyon","CRLeesFerry",-13.00,"08/12/2018","13:50:00",,"RBT",191,,0,0,"GoodenoughD","HanusK","04/20/2019",0.5,0,,"FordM",
"G00062","2018-08-12_15:55:00","LF20180810","GrandCanyon","CRLeesFerry",-11.00,"08/12/2018","15:55:00",,"RBT",207,,0,0,"GoodenoughD","SzydloC","08/22/2018",1.87,0,,"FordM","Long Bar"
"G00063","2018-08-12_15:57:00","LF20180810","GrandCanyon","CRLeesFerry",-11.00,"08/12/2018","15:57:00",,"RBT",295,,0,0,"GoodenoughD","SzydloC","08/22/2018",0.5,0,,"FordM",
"G00064","2018-08-12_16:05:00","LF20180810","GrandCanyon","CRLeesFerry",-11.00,"08/12/2018","16:05:00",,"RBT",342,,0,0,"GoodenoughD","HanusK","08/24/2018",1.33,0,,"FordM",
"G00065","2018-08-12_16:25:00","LF20180810","GrandCanyon","CRLeesFerry",-11.00,"08/12/2018","16:25:00",,"RBT",330,,0,0,"GoodenoughD","HanusK","04/19/2019",0.27,0,,"FordM",
"G00066","2018-08-12_16:25:00","LF20180810","GrandCanyon","CRLeesFerry",-11.00,"08/12/2018","16:25:00",,"RBT",202,,0,0,"GoodenoughD","CorneliusJ","04/19/2019",0.9,0,,"FordM",
"G00067","2018-08-12_16:25:00","LF20180810","GrandCanyon","CRLeesFerry",-11.00,"08/12/2018","16:25:00",,"RBT",161,,0,0,"GoodenoughD","CorneliusJ","08/22/2018",1.78,0,,"FordM",
"G00068","2018-08-12_16:32:00","LF20180810","GrandCanyon","CRLeesFerry",-11.00,"08/12/2018","16:32:00",,"RBT",346,,0,0,"GoodenoughD","HanusK","04/23/2019",9.3,0,,"FordM",
"G00069","2018-08-13_09:00:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/13/2018","09:00:00",,"RBT",418,,0,0,"GoodenoughD","HanusK","08/21/2018",2.27,0,,"FordM",
"G00070","2018-08-13_09:25:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/13/2018","09:25:00",,"RBT",446,,0,0,"GoodenoughD","CorneliusJ","04/18/2019",1,0,,"FordM",
"G00071","2018-08-13_09:25:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/13/2018","09:25:00",,"RBT",450,,0,0,"GoodenoughD","CorneliusJ","04/23/2019",3.7,0,,"FordM",
"G00072","2018-08-13_09:30:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/13/2018","09:30:00",,"RBT",244,,0,0,"GoodenoughD","CorneliusJ","08/23/2018",2.1,0,,"FordM",
"G00073","2018-08-13_09:50:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/13/2018","09:50:00",,"RBT",386,,0,0,"GoodenoughD","CorneliusJ","04/29/2019",4.93,0,,"FordM","Dam Island"
"G00074","2018-08-13_09:55:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/13/2018","09:55:00",,"RBT",403,,0,0,"GoodenoughD","CorneliusJ","04/25/2019",1.23,0,,"FordM",
"G00075","2018-08-13_10:05:00","LF20180810","GrandCanyon","CRLeesFerry",-15.00,"08/13/2018","10:05:00",,"RBT",279,,0,0,"GoodenoughD","CorneliusJ","08/24/2018",2.18,0,,"FordM",
"G00076","2018-08-13_11:40:00","LF20180810","GrandCanyon","CRLeesFerry",-9.00,"08/13/2018","11:40:00",,"RBT",198,,0,0,"GoodenoughD","SzydloC","08/21/2018",2.12,0,,"FordM",
"G00077","2018-08-13_11:43:00","LF20180810","GrandCanyon","CRLeesFerry",-9.00,"08/13/2018","11:43:00",,"RBT",408,,0,0,"GoodenoughD","CorneliusJ","04/19/2019",0.62,0,,"FordM",
"G00078","2018-08-13_12:15:00","LF20180810","GrandCanyon","CRLeesFerry",-9.00,"08/13/2018","12:15:00",,"RBT",185,,0,0,"GoodenoughD","SzydloC","08/21/2018",0.5,0,,"FordM",
"G00079","2018-08-13_12:20:00","LF20180810","GrandCanyon","CRLeesFerry",-9.00,"08/13/2018","12:20:00",,"RBT",324,,0,0,"GoodenoughD","CorneliusJ","04/19/2019",0.42,0,,"FordM",
"G00080","2018-08-13_13:50:00","LF20180810","GrandCanyon","CRLeesFerry",-8.00,"08/13/2018","13:50:00",,"RBT",244,,0,0,"GoodenoughD","CorneliusJ","04/30/2019",0.93,0,,"FordM",
"G00081","2018-08-13_14:05:00","LF20180810","GrandCanyon","CRLeesFerry",-8.00,"08/13/2018","14:05:00",,"RBT",240,,0,0,"GoodenoughD","CorneliusJ","08/24/2018",4.08,0,,"FordM",
"G00082","2018-08-13_14:14:00","LF20180810","GrandCanyon","CRLeesFerry",-8.00,"08/13/2018","14:14:00",,"RBT",317,,0,0,"GoodenoughD","CorneliusJ","08/21/2018",1.1,0,,"FordM",
"G00083","2018-08-13_14:17:00","LF20180810","GrandCanyon","CRLeesFerry",-8.00,"08/13/2018","14:17:00",,"RBT",225,,0,0,"GoodenoughD","HanusK","04/19/2019",0.93,0,,"FordM",
"G00084","2018-08-13_14:22:00","LF20180810","GrandCanyon","CRLeesFerry",-8.00,"08/13/2018","14:22:00",,"RBT",327,,0,0,"GoodenoughD","HanusK","08/21/2018",0.92,0,,"FordM",
"G00085","2018-08-13_14:27:00","LF20180810","GrandCanyon","CRLeesFerry",-8.00,"08/13/2018","14:27:00",,"RBT",265,,0,0,"GoodenoughD","CorneliusJ","04/19/2019",1.18,0,,"FordM",
"G00086","2018-08-13_0:0:0","LF20180810","GrandCanyon","CRGrandCanyon",,"08/13/2018",,,"RBT",182,,1,1,"GoodenoughD","CorneliusJ","04/23/2019",0.1,0,,"FordM",
"G00087","2018-08-13_14:40:00","LF20180810","GrandCanyon","CRLeesFerry",-8.00,"08/13/2018","14:40:00",,"RBT",312,,0,0,"GoodenoughD","HanusK","04/30/2019",0.5,0,,"FordM",
"G00088","2018-08-13_15:10:00","LF20180810","GrandCanyon","CRLeesFerry",-8.00,"08/13/2018","15:10:00",,"RBT",332,,0,0,"GoodenoughD","HanusK","04/24/2018",1.28,0,,"FordM",
"G00089","2018-08-13_15:15:00","LF20180810","GrandCanyon","CRLeesFerry",-8.00,"08/13/2018","15:15:00",,"RBT",291,,0,0,"GoodenoughD","CorneliusJ","04/27/2019",1.33,0,,"FordM",
"G00159","2019-08-24_09:21:00","LF20190823","GrandCanyon","CRLeesFerry",-7.00,"08/24/2019","09:21:00",,"RBT",212,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Mike Dodrill. Total length was 229 mm."
"G00207","2019-06-14_08:54:00","LF20190614","GrandCanyon","CRLeesFerry",-9.00,"06/14/2019","08:54:00",,"RBT",237,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Chris Wilson. Total length was 253 mm."
"G00208","2019-06-14_09:00:00","LF20190614","GrandCanyon","CRLeesFerry",-9.00,"06/14/2019","09:00:00",,"RBT",277,,0,0,"MuehlbauerJ","HanusK","10/07/2019",3.28,0,,"GiardinaM","Bug Flows weekday vs. weekend angling success study. Angler was Chris Wilson. Total length was 297 mm."
"G00209","2019-06-14_09:05:00","LF20190614","GrandCanyon","CRLeesFerry",-9.00,"06/14/2019","09:05:00",,"RBT",280,,0,0,"MuehlbauerJ","HanusK","10/03/2019",1.22,0,,"GiardinaM","Bug Flows weekday vs. weekend angling success study. Angler was Craig Ellsworth. Total length was 301 mm."
"G00210","2019-06-14_09:17:00","LF20190614","GrandCanyon","CRLeesFerry",-9.00,"06/14/2019","09:17:00",,"RBT",304,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Craig Ellsworth. Total length was 329 mm."
"G00211","2019-06-14_09:15:00","LF20190614","GrandCanyon","CRLeesFerry",-9.00,"06/14/2019","09:15:00",,"RBT",271,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Chris Wilson. Total length was 292 mm."
"G00212","2019-06-14_10:00:00","LF20190614","GrandCanyon","CRLeesFerry",-9.25,"06/14/2019","10:00:00",,"RBT",265,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Chris Wilson. Total length was 284 mm."
"G00213","2019-06-14_10:02:00","LF20190614","GrandCanyon","CRLeesFerry",-9.25,"06/14/2019","10:02:00",,"RBT",376,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Chris Wilson. Total length was 397 mm."
"G00214","2019-06-14_10:12:00","LF20190614","GrandCanyon","CRLeesFerry",-9.25,"06/14/2019","10:12:00",,"RBT",338,,1,1,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Sample lost (spilled sieve). Angler was Chris Wilson. Total length was 360 mm."
"G00215","2019-06-14_10:54:00","LF20190614","GrandCanyon","CRLeesFerry",-9.25,"06/14/2019","10:54:00",,"RBT",252,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Chris Wilson. Total length was 272 mm."
"G00216","2019-06-14_11:06:00","LF20190614","GrandCanyon","CRLeesFerry",-9.25,"06/14/2019","11:06:00",,"RBT",422,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Chris Wilson. Total length was 452 mm."
"G00217","2019-06-14_11:15:00","LF20190614","GrandCanyon","CRLeesFerry",-9.25,"06/14/2019","11:15:00",,"RBT",345,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Chris Wilson. Total length was 362 mm."
"G00218","2019-06-14_12:05:00","LF20190614","GrandCanyon","CRLeesFerry",-10.50,"06/14/2019","12:05:00",,"RBT",373,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Chris Wilson. Total length was 392 mm."
"G00219","2019-06-14_12:10:00","LF20190614","GrandCanyon","CRLeesFerry",-10.50,"06/14/2019","12:10:00",,"RBT",328,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Chris Wilson. Total length was 346 mm."
"G00220","2019-06-14_12:30:00","LF20190614","GrandCanyon","CRLeesFerry",-10.50,"06/14/2019","12:30:00",,"RBT",282,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Craig Ellsworth. Total length was 308 mm."
"G00221","2019-06-14_12:59:00","LF20190614","GrandCanyon","CRLeesFerry",-10.50,"06/14/2019","12:59:00",,"RBT",237,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Craig Ellsworth. Total length was 254 mm."
"G00222","2019-06-14_13:04:00","LF20190614","GrandCanyon","CRLeesFerry",-10.50,"06/14/2019","13:04:00",,"RBT",378,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Chris Wilson. Total length was 398 mm."
"G00223","2019-06-14_13:44:00","LF20190614","GrandCanyon","CRLeesFerry",-8.50,"06/14/2019","13:44:00",,"RBT",240,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Craig Ellsworth. Total length was 258 mm."
"G00224","2019-06-14_13:58:00","LF20190614","GrandCanyon","CRLeesFerry",-8.50,"06/14/2019","13:58:00",,"RBT",230,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Craig Ellsworth. Total length was 249 mm."
"G00225","2019-06-14_15:25:00","LF20190614","GrandCanyon","CRLeesFerry",-8.00,"06/14/2019","15:25:00",,"RBT",324,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Morgan Ford. Total length was 345 mm."
"G00226","2019-06-14_15:30:00","LF20190614","GrandCanyon","CRLeesFerry",-8.00,"06/14/2019","15:30:00",,"RBT",317,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Morgan Ford. Total length was 335 mm."
"G00227","2019-06-14_15:05:00","LF20190614","GrandCanyon","CRLeesFerry",-8.00,"06/14/2019","15:05:00",,"RBT",292,,1,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Mortality, collected stomach. Angler was Anya Metcalfe. Total length was 314 mm."
"G00228","2019-06-15_11:02:00","LF20190614","GrandCanyon","CRLeesFerry",-13.00,"06/15/2019","11:02:00",,"RBT",311,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Chris Wilson. Total length was 330 mm."
"G00229","2019-06-15_11:10:00","LF20190614","GrandCanyon","CRLeesFerry",-13.00,"06/15/2019","11:10:00",,"RBT",280,,0,0,"MuehlbauerJ",,,,0,,,"Bug Flows weekday vs. weekend angling success study. Angler was Chris Wilson. Total length was 301 mm."
