SpecimenID,SampleID,SpeciesID,CPartPicked,CPartTotal,Cpt5,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,CExtra,FPartPicked,FPartTotal,Fpt5,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,FExtra,Notes,Reference,Timestamp,CSubsample,FSubsample
6662,3211,BAEL,,,,9,21,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6663,3211,OCHR,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6664,3211,MCYL,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6665,3189,BAEL,,,,20,39,22,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6666,3189,ACLA,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6667,3189,LEPT,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6668,3189,LETR,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6669,3189,OCHR,,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6670,3189,MCYL,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6671,3189,MCYA,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6672,3186,CHIL,,,,11,24,28,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6673,3186,SIML,,,,1,7,5,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6674,3186,BAEL,,,,21,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6675,3186,ACLA,,,,12,15,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6676,3186,HYDE,,,,,1,,2,3,,,,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6677,3186,CHIM,,,,1,5,4,3,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6678,3186,TRIP,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Originally ID'd as Hydropsychidae: Hydropsyche spp..,FALSE,1/1/1900,FALSE,FALSE
6679,3186,MCYL,,,,89,116,45,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6680,3186,MCYA,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6681,3186,OLIG,,,,,1,1,,,1,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6682,3186,MEGL,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6683,3186,PETL,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6684,3186,MITE,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6685,3181,CHIL,,,,11,60,49,22,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6686,3181,LEPT,,,,2,4,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6687,3181,BAEL,,,,18,39,9,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6688,3181,CHIM,,,,,,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6689,3181,OCHR,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6690,3181,MCYL,,,,139,309,178,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6691,3181,MCYA,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6692,3181,MEGL,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6693,3181,ARGI,,,,,,1,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6694,3181,HETA,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6695,3181,OLIG,,,,,,,,,,2,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6696,3181,PETL,,,,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6697,3212,SIML,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6698,3212,CHIL,,,,1,15,24,10,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6699,3212,CHIP,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6700,3212,WIEL,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6701,3212,BAEL,,,,12,19,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6702,3212,HYDE,,,,,,,,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6703,3212,CHIM,,,,,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6704,3212,HELI,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6705,3212,OCHR,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6706,3212,MCYA,,,,,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6707,3212,MCYL,,,,14,83,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6708,3212,PETL,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6709,3212,MITE,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6710,3213,BAEL,,,,4,13,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6711,3213,ACLA,,,,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6712,3213,CHIM,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6713,3213,MCYL,,,,,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6714,3213,MCYA,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6715,3182,CHIL,,,,1,17,21,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6716,3182,CHIP,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6717,3182,BAEL,,,,44,107,51,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6718,3182,ACLA,,,,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6719,3182,LEPT,,,,,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6720,3182,CHIM,,,,,1,2,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6721,3182,OCHR,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6722,3182,MCYL,,,,43,148,77,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6723,3182,MCYA,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6724,3182,MEGL,,,,,,2,1,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6725,3182,PETL,,,,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6726,3182,MITE,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6727,3187,SIML,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6728,3187,CHIL,,,,10,5,10,3,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6729,3187,BAEL,,,,32,49,38,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6730,3187,ACLA,,,,1,8,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6731,3187,MCYL,,,,19,40,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6732,3187,MCYA,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6733,3187,MEGL,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6734,3187,MITE,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6735,3187,OLIG,,,,,1,6,8,16,13,3,7,9,,,1,,,2,,,2,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6736,3235,OLIG,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6737,3235,BAEL,,,,1,7,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6738,3235,ACLA,,,,3,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6739,3235,LETR,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6740,3235,CHIP,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6741,3235,CHIL,,,,,4,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6742,3235,PROB,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6743,3235,MCYL,,,,2,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6744,3235,MITE,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6745,3235,PETL,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6746,3192,CHIL,,,,2,9,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6747,3192,ACLA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6748,3192,BAEL,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6749,3192,MCYL,,,,8,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6750,3192,MITE,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6751,3192,OLIG,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6752,3184,CHIL,,,,,24,22,39,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6753,3184,SIML,,,,,10,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6754,3184,HEMR,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6755,3184,ACLA,,,,,9,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6756,3184,LEPT,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6757,3184,BAEL,,,,21,43,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6758,3184,CHIM,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6759,3184,LETR,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6760,3184,OCHR,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6761,3184,MCYL,,,,5,151,147,92,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6762,3184,MCYA,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6763,3184,OLIG,,,,,,2,5,3,1,2,1,4,,2,,1,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6764,3184,ARGI,,,,,5,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6765,3184,PETL,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6766,3184,MITE,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6767,3183,HEMR,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6768,3183,CHIL,,,,1,5,7,13,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6769,3183,SIML,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6770,3183,ACLA,,,,1,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6771,3183,BAEL,,,,4,21,16,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6772,3183,LETR,,,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6773,3183,OCHR,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6774,3183,CHIM,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6775,3183,MCYL,,,,4,26,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6776,3183,MCYA,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6777,3183,MEGL,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6778,3183,OLIG,,,,,1,1,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6779,3183,MITE,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6780,3196,CHIL,,,,1,4,10,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6781,3196,CHIP,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6782,3196,BAEL,,,,,2,13,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6783,3196,OCHR,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6784,3196,MCYL,,,,,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6785,3196,MITE,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6786,3196,PETL,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6787,3196,OLIG,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6788,3191,HEMR,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6789,3191,CHIL,,,,1,21,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6790,3191,SIML,,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6791,3191,CHIP,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6792,3191,BAEL,,,,17,37,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6793,3191,LEPT,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6794,3191,ACLA,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6795,3191,HYDE,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6796,3191,OCHR,,,,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6797,3191,POLY,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6798,3191,MCYL,,,,21,84,67,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6799,3191,MCYA,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6800,3191,ARGI,,,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6801,3191,MEGL,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6802,3191,OLIG,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6803,3191,PETL,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6804,3194,SIML,,,,,2,4,3,4,12,6,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6805,3194,CHIL,,,,,5,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6806,3194,WIEA,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6807,3194,ACLA,,,,9,21,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6808,3194,BAEL,,,,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6809,3194,MCYL,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6810,3195,SIML,,,,,9,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6811,3195,CHIL,,,,1,9,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6812,3195,ACLA,,,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6813,3195,HYDE,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
6814,3195,OCHR,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1/1/1900,FALSE,FALSE
